10772350:30	History [SEP] historical developments. As closely related fields, the history of philosophy investigates the development of philosophical thought while the history of science studies the evolution of scientific theories and practices, such as the scientific contributions of Charles Darwin and Albert Einstein. Art history, another connected discipline, examines historical works of art and the development of artistic activities, styles, and movements. It includes a discussion of the cultural, social, and political contexts of art production. Environmental history studies the relation between humans and their environment. It seeks to understand how humans and the rest of nature have affected each other in the course of history. Other thematic branches include constitutional history, legal history, urban history, business history, history of technology, medical history, history of education, and people's history. Others Some branches of history are characterized by the methods they employ, such as quantitative history and digital history, which rely on quantitative methods and digital media. Comparative history compares historical phenomena from distinct
10772350:31	History [SEP] quantitative history and digital history, which rely on quantitative methods and digital media. Comparative history compares historical phenomena from distinct times, regions, or cultures to examine their similarities and differences. Unlike most other branches, oral history relies on oral reports rather than written documents, encompassing eyewitness accounts, hearsay, and communal legends. It reflects the personal experiences, interpretations, and memories of common people, showcasing how people subjectively remember the past. Counterfactual history uses counterfactual thinking to examine alternative courses of history, exploring what could have happened under different circumstances. Certain branches of history are distinguished by their theoretical outlook, such as Marxist and feminist history. Some distinctions focus on the scope of the studied topic. Big History is the branch with the broadest scope, covering everything from the Big Bang to the present, incorporating elements of cosmology, geology, biology, and anthropology. World history is another branch with a wide topic. It examines human history as a whole, starting with the evolution
10772350:32	History [SEP] World history is another branch with a wide topic. It examines human history as a whole, starting with the evolution of human-like species. The terms macrohistory, mesohistory, and microhistory refer to different scales of analysis, ranging from large-scale patterns that affect the whole globe to detailed studies of local contexts, small communities, family histories, particular individuals, or specific events. Closely related to microhistory is the genre of historical biography, which recounts an individual's life in its historical context and the legacy it left. Public history involves activities that present history to the general public. It usually happens outside the traditional academic settings in contexts like museums, historical sites, heritage tourism, and popular media. Evolution of the discipline Before the invention of writing, the preservation and transmission of historical knowledge were limited to oral traditions. Early forms of historical writing mixed facts with mythological elements, such as the Epic of Gilgamesh from ancient Mesopotamia and the Odyssey, an ancient Greek text
10772350:33	History [SEP] facts with mythological elements, such as the Epic of Gilgamesh from ancient Mesopotamia and the Odyssey, an ancient Greek text attributed to Homer. Published in the 5th century BCE, the Histories by Herodotus was one of the foundational texts of the Western historical tradition, putting more emphasis on rational and evidence-based inquiry than the stories of Homer and other poets. Thucydides followed and further refined Herodotus's approach but focused more on particular political and military developments in contrast to the wide scope and ethnographic elements of Herodotus's work. Roman historiography was heavily influenced by Greek traditions. It often included not only historical facts but also moral judgments of historical figures. Early Roman historians used an annalistic style, arranging past events by year with little commentary, while later ones preferred a more narrative and analytical approach. Another complex tradition of historical writing emerged in ancient China, with early precursors starting in the late 2nd millennium BCE. It considered annals the highest
10772350:34	History [SEP] writing emerged in ancient China, with early precursors starting in the late 2nd millennium BCE. It considered annals the highest form of historical writing and emphasized verification through sources. This tradition was associated with Confucian philosophy and closely tied to the government in the form of the ruling dynasty, each responsible for writing the official history of its predecessor. Chinese historians established a coherent and systematic method for recording historical events earlier than other traditions. Of particular influence was the work of Sima Qian, whose meticulous research method and inclusion of alternative viewpoints shaped subsequent historiographical standards. In ancient India, historical narratives were closely associated with religion. They often mixed factual accounts with supernatural elements, as seen in works like the Mahabharata. In Europe during the medieval period, history was primarily documented by the clergy in the form of chronicles. Christian historians drew from Greco-Roman and Jewish traditions and reinterpreted the past from a religious perspective as a narrative highlighting
10772350:35	History [SEP] Christian historians drew from Greco-Roman and Jewish traditions and reinterpreted the past from a religious perspective as a narrative highlighting God's divine plan. Influential contributions shaping this tradition were made by the historians Eusebius of Caesarea and Bede and by the theologian Augustine of Hippo. In the Islamic world, historical writing was similarly influenced by religion, interpreting the past from a Muslim perspective. It placed great importance on the chain of transmission to preserve the authority of historical accounts. Al-Tabari wrote a comprehensive history, spanning from the creation of the world to his present day. Ibn Khaldun reflected on philosophical issues underlying the practice of historians, such as universal patterns shaping historical changes and the limits of historical truth. With the emergence of the Tang Dynasty (618–907 CE) in China, historical writing became increasingly institutionalized as a bureau for the writing of history was established in 629 CE. The bureau oversaw the establishment of Veritable Records, a comprehensive compilation serving
10772350:36	History [SEP] writing of history was established in 629 CE. The bureau oversaw the establishment of Veritable Records, a comprehensive compilation serving as the basis of the standard national history. Tang dynasty historians emphasized the difference between actual events that occurred in the past and the way these events are documented in historical texts. Historical writing in the Song dynasty (960–1279 CE) happened in a variety of historical genres, including encyclopedias, biographies, and historical novels, while history became a standard subject in the Chinese educational system. Influenced by the Chinese model, a tradition of historical writing emerged in Japan in the 8th century CE. Like in China, historical writing was closely related to the imperial household, but Japanese historians placed less importance on critical source evaluation than their Chinese counterparts. During the Renaissance and the early modern period (approximately 1500 to 1800), the different historical traditions came increasingly into contact with each other. Starting in 14th-century Europe, the Renaissance led to a
10772350:37	History [SEP] the different historical traditions came increasingly into contact with each other. Starting in 14th-century Europe, the Renaissance led to a shift away from medieval religious outlooks towards a renewed interest in the earlier classical tradition of Greece and Rome. Renaissance humanists used sophisticated text criticism to scrutinize earlier religious historical works, which contributed to the secularization of historical writing. During the 15th to 17th centuries, historians placed greater emphasis on the didactic role of history, using it to promote the established order or argue for a return to an idealised vision of the past. As the invention of the printing press made written documents more accessible and affordable, interest in history expanded outside the clergy and nobility. At the same time, empiricist thought associated with the Scientific Revolution questioned the possibility of arriving at universal historical truths. During the Age of Enlightenment in the 18th century, historical writing was influenced by rationalism and scepticism. Aiming to challenge traditional authority and
10772350:38	History [SEP] of Enlightenment in the 18th century, historical writing was influenced by rationalism and scepticism. Aiming to challenge traditional authority and dogma through reason and empirical methods, historians tried to uncover deeper patterns and meaning in the past, while the scope of historical inquiry expanded with an increased focus on societal and economic topics as well as comparisons between different cultures. In China during the Ming dynasty (1368–1644), public interest in historical writings and their availability also increased. In addition to the continuation of the Veritable Records by official governmental historians, non-official works by private scholars flourished. These scholars tended to use a more creative style and sometimes challenged orthodox accounts. In the Islamic world, new traditions of historical writings emerged in the Safavid, Mughal, and Ottoman Empires. Meanwhile, in the Americas, European explorers recorded and interpreted indigenous narratives, which had been passed down through oral and pictographic practices. These views sometimes contested traditional European perspectives. Historical writing was transformed in
10772350:39	History [SEP] been passed down through oral and pictographic practices. These views sometimes contested traditional European perspectives. Historical writing was transformed in the 19th century as it became more professional and science-oriented. Following the work of Leopold von Ranke, a systematic method of source criticism was widely accepted while academic institutions dedicated to history were established in the form of university departments, professional associations, and journals. In tune with this scientific outlook, Auguste Comte formulated the school of positivism and aimed to discover general laws of history, similar to the laws of nature studied by physicists. Building on the philosophy of Georg Wilhelm Friedrich Hegel, Karl Marx proposed one such general law in his theory of historical materialism, arguing that economic forces and class struggle are the fundamental drivers of historical change. Another influential development was the spread of European historiographical methods, which became the dominant approach to the academic study of the past worldwide. In the 20th century, traditional historical assumptions
10772350:40	History [SEP] which became the dominant approach to the academic study of the past worldwide. In the 20th century, traditional historical assumptions and practices were challenged while the scope of historical research broadened. The Annales school used insights from sociology, psychology, and economics to study long-term developments. Authoritarian regimes, like Nazi Germany, the Soviet Union, and China, manipulated historical narratives for ideological purposes. Various historians covered unconventional perspectives, focusing on the experiences of marginalized groups through approaches such as history from below, microhistory, oral history, and feminist history. Postcolonialism aimed to undermine the hegemony of the Western approach and postmodernism rejected the claim to a single universal truth in history. Intellectual historians examined the historical development of ideas. In the second half of the century, renewed attempts to write histories of the world as a whole gained momentum, while technological advances fostered the growth of quantitative and digital history. Related fields Historiography Historiography is the study of the methods and development of
10772350:41	History [SEP] the growth of quantitative and digital history. Related fields Historiography Historiography is the study of the methods and development of historical research. Historiographers examine what historians do, resulting in a metatheory in the form of a history of history. Some theorists use the term historiography in a different sense to refer to written accounts of the past. A central topic in historiography as a metatheory focuses on the standards of evidence and reasoning in historical inquiry. Historiographers examine and codify how historians use sources to construct narratives about the past, including the analysis of the interpretative assumptions from which they proceed. Closely related issues include the style and rhetorical presentation of works of history. By comparing the works of different historians, historiographers identify schools of thought based on shared research methods, assumptions, and styles. For example, they examine the characteristics of the Annales school, like its use of quantitative data from various disciplines and its interest in economic and social
10772350:42	History [SEP] of the Annales school, like its use of quantitative data from various disciplines and its interest in economic and social developments taking place over extended periods. Comparisons also extend to whole eras from ancient to modern times. This way, historiography traces the development of history as an academic discipline, highlighting how the dominant methods, themes, and research goals have changed over time. Philosophy of history The philosophy of history investigates the theoretical foundations of history. It is interested both in the past itself as a series of interconnected events and in the academic field studying this process. Insights and approaches from various branches of philosophy are relevant to this endeavour, such as metaphysics, epistemology, hermeneutics, and ethics. In examining history as a process, philosophers explore the basic entities that make up historical phenomena. Some approaches rely primarily on the beliefs and actions of individual humans, while others include collective and other general entities, such as civilizations, institutions, ideologies, and social
10772350:43	History [SEP] and actions of individual humans, while others include collective and other general entities, such as civilizations, institutions, ideologies, and social forces. A related topic concerns the nature of causal mechanisms connecting historic events with their causes and consequences. One view holds that there are general laws of history that determine the course of events, similar to the laws of nature studied in the natural sciences. According to another perspective, causal relations between historic events are unique and shaped by contingent factors. Historically, some philosophers have suggested that the general direction of the course of history follows large patterns. According to one proposal, history is cyclic, meaning that on a sufficiently large scale, individual events or general trends repeat. Another such theory asserts that history is a linear, teleological process moving towards a predetermined goal. The topics of philosophy of history and historiography overlap as both are interested in the standards of historical reasoning. Historiographers typically focus more on describing specific
10772350:44	History [SEP] and historiography overlap as both are interested in the standards of historical reasoning. Historiographers typically focus more on describing specific methods and developments encountered in the study of history. Philosophers of history, by contrast, tend to explore more general patterns, including evaluative questions about which methods and assumptions are correct. Historical reasoning is sometimes used in philosophy and other disciplines as a method to explain phenomena. This approach, known as historicism, argues that understanding something requires knowledge of its unique history or how it evolved. For instance, historicism about truth states that truth depends on historical circumstances, meaning that there are no transhistorical truths. Historicism contrasts with approaches that seek a timeless and universal understanding of their subject matter. Historical objectivity Diverse debates in the philosophy of history focus on the possibility of an objective account of history. Various theorists argue that this ideal is not achievable, pointing to the subjective nature of interpretation, the narrative aspect of history, and
10772350:45	History [SEP] argue that this ideal is not achievable, pointing to the subjective nature of interpretation, the narrative aspect of history, and the influence of personal values and biases on the perspective and actions of both historic individuals and historians. According to one view, some particular facts are objective, for example, facts about when a drought occurred or which army was defeated. However, this view does not ensure general objectivity since historians have to interpret and synthesize facts to arrive at an overall narrative describing large trends and developments. As a result, some historians, such as G. M. Trevelyan and Keith Jenkins, assert that all history is biased, arguing that historical narratives are never free of subjective presuppositions and value judgments. Some outlooks associated with realism, empiricism, and reconstructionism, conceptualise history as the search for truth or knowledge, which they see as recoverable through rigorous evaluation and careful interpretation of evidence. Other scholars critique this view, emphasising the subjective and partial nature
10772350:46	History [SEP] recoverable through rigorous evaluation and careful interpretation of evidence. Other scholars critique this view, emphasising the subjective and partial nature of historical knowledge. Perspectivists claim that historical perspectives are inherently subjective, as they require selecting particular sources and inquiries, and ascertaining what information can be regarded as historical fact. They argue that statements can only be objective within or relative to one of several competing historical perspectives. A stronger scepticist or relativist outlook states that no historical knowledge can be proven objective. This emphasis on subjectivities has been extended by postmodernist theories that suggest that it is impossible to know the past objectively, adding that meaning is created through human-made texts, the language of which "constitute our world as we perceive it". Neo-realists have responded to this trend by reemphasising the centrality of empiricist methodologies to historical analysis. They acknowledge the influence of subjective evaluations but contend that historical truth is reachable nonetheless. Education History is part of the school
10772350:47	History [SEP] the influence of subjective evaluations but contend that historical truth is reachable nonetheless. Education History is part of the school curriculum in most countries. Early history education aims to make students interested in the past and familiarize them with fundamental concepts of historical thought. By fostering a basic historical awareness, it seeks to instil a sense of identity by helping them understand their cultural roots. It often takes a narrative form by presenting children with simple stories, which may focus on historic individuals or the origins of local holidays, festivals, and food. More advanced history education encountered in secondary school covers a broader spectrum of topics, ranging from ancient to modern history, at both local and global levels. It further aims to acquaint students with historical research methodologies, including the abilities to interpret and critically evaluate historical claims. History teachers employ a variety of teaching methods. They include narrative presentations of historical developments, questions to engage students and prompt critical
10772350:48	History [SEP] employ a variety of teaching methods. They include narrative presentations of historical developments, questions to engage students and prompt critical thinking, and discussions on historical topics. Students work with historical sources directly to learn how to analyse and interpret evidence, both individually and in group activities. They engage in historical writing to develop the skills of articulating their thoughts clearly and persuasively. Assessment through oral or written tests aims to ensure that learning goals are reached. Traditional methodologies in history education often present numerous facts, like dates of significant events and names of historical figures, which students are expected to memorize. Some modern approaches, by contrast, seek to foster a more active engagement and a deeper interdisciplinary understanding of general patterns, focusing not only on what happened but also on why it happened and its lasting historical significance. History education in state schools serves a variety of purposes. A key skill is historical literacy, the ability to comprehend, critically analyse,
10772350:49	History [SEP] in state schools serves a variety of purposes. A key skill is historical literacy, the ability to comprehend, critically analyse, and respond to historical claims. By making students aware of significant developments in the past, they can become familiar with various contexts of human life, helping them understand the present and its diverse cultures. At the same time, history education can foster a sense of cultural identity by connecting students with their heritage, traditions, and practices, for example, by introducing them to iconic elements ranging from national landmarks and monuments to historical figures and traditional festivities. Knowledge of a shared past and cultural heritage can contribute to the formation of a national identity and prepares students for active citizenship. This political aspect of history education may spark disputes about which topics school textbooks should cover. In various regions, it has resulted in so-called history wars over the curriculum. It can lead to a biased treatment of controversial topics in an
10772350:50	History [SEP] resulted in so-called history wars over the curriculum. It can lead to a biased treatment of controversial topics in an attempt to present their national heritage in a favourable light. In addition to the formal education provided in public schools, history is also taught in informal settings outside the classroom. Public history takes place in locations like museums and memorial sites, where selected artefacts are often used to tell specific stories. It includes popular history, which aims to make the past accessible and appealing to a wide audience of non-specialists in media such as books, television programmes, and online content. Informal history education also happens in oral traditions as narratives about the past are transmitted across generations. Other fields History employs an interdisciplinary methodology, drawing on findings from fields such as archaeology, geology, genetics, anthropology, and linguistics. Archaeologists study human-made historical artefacts and other forms of material culture. Their findings provide crucial insights into past human activities and cultural developments.
10772350:51	History [SEP] historical artefacts and other forms of material culture. Their findings provide crucial insights into past human activities and cultural developments. The interpretation of archaeological evidence presents challenges that differ from standard historical work with written documents. At the same time, it offers new possibilities by presenting information that was not recorded, allowing historians to access the past of non-literate societies and marginalized groups within literate societies by studying the remains of their material culture. Before the advent of modern archaeology in the 19th century, antiquarianism laid the groundwork for this discipline and played a vital role in preserving historical artefacts. Geology and other earth sciences help historians understand the environmental contexts and physical processes that affected past societies, including climate conditions, landscapes, and natural events. Genetics provides key information about the evolutionary origins of humans as a species, human migration, ancestry, and demographic changes. Anthropologists investigate human culture and behaviour, such as social structures, belief systems, and ritual practices. This
10772350:52	History [SEP] ancestry, and demographic changes. Anthropologists investigate human culture and behaviour, such as social structures, belief systems, and ritual practices. This knowledge offers contexts for the interpretation of historical events. Historical linguistics studies the development of languages over time, which can be crucial for the interpretation of ancient documents and can also provide information about migration patterns and cultural exchanges. Historians further rely on evidence from various other fields belonging to the physical, biological, and social sciences as well as the humanities. In virtue of its relation to ideology and national identity, history is closely connected to politics and historical theories can directly impact political decisions. For example, irredentist attempts by one state to annex territory of another state often rely on historical theories claiming that the disputed territory belonged to the first state in the past. History also plays a central role in so-called historical religions, which base some of their core doctrines on historical events. For instance, Christianity is
10772350:53	History [SEP] central role in so-called historical religions, which base some of their core doctrines on historical events. For instance, Christianity is often categorized as a historical religion because it is centred around historical events surrounding Jesus Christ. History is relevant to many fields through the study of their past, including the history of science, mathematics, philosophy, and art. See also Glossary of history Outline of history References Notes Citations Sources External links Internet History Sourcebooks Project See also Internet History Sourcebooks Project (Collections of public domain and copy-permitted historical texts for educational use)
381984:0	Romney [SEP] Romney may refer to: Romney (surname), including a list of people with the name Romney family, a family prominent in U.S. politics George W. Romney (1907–1995), former CEO of American Motors, Governor of Michigan, and U.S. Secretary of Housing and Urban Development Mitt Romney (born 1947), Republican politician, U.S. Senator for Utah, and former Governor of Massachusetts, and businessman Places Canada Romney Township, Ontario, a township in Kent County, Ontario United Kingdom Romney Deanery, a Deanery of the Canterbury Diocese, in Kent, England Romney Island, an island in the English River Thames Romney Marsh, a wetland in Kent and East Sussex, England Romney Road, a road in England near the River Thames New Romney, a town in Kent Old Romney, a nearby Kentish village of similar age to New Romney United States Romney, Indiana, an unincorporated community Romney, Pennsylvania, an unincorporated community Romney, Texas, an unincorporated community Romney, West Virginia, (population, 1,940), the oldest town in West Virginia Buildings and
381984:1	Romney [SEP] unincorporated community Romney, Texas, an unincorporated community Romney, West Virginia, (population, 1,940), the oldest town in West Virginia Buildings and structures Romney's House, a Grade I listed house in Hampstead, London, built by the artist George Romney Romney hut, a type of British pre-fabricated building George W. Romney Building or the Romney Building, the Governor of Michigan's main office location Romney African-American Cemetery, an old cemetery in Romney, West Virginia Romney Lock, a lock on the English River Thames Romney Stadium, an outdoor football stadium at Utah State University Companies and organizations Romney's, an English baking company, founded 1918 Romney, Hythe and Dymchurch Railway, a heritage railway in Kent, England Romney Academy, a 19th-century educational institution in Romney, West Virginia Romney Middle School, a school in Romney, West Virginia Sir William Romney's School, Tetbury, a secondary school Military Romney Expedition, an early maneuver of the Confederate Army in the US Civil War Naval warships HMS Romney, a British Royal Navy
381984:2	Romney [SEP] an early maneuver of the Confederate Army in the US Civil War Naval warships HMS Romney, a British Royal Navy ship name HMS Romney (1694), a 50-gun English naval warship HMS Romney (1708), a 50-gun English naval warship HMS Romney (1762), a 50-gun English naval warship Other uses Romney (sheep), a breed of sheep bred for meat Earl of Romney, an English title Romney Formation, a stratum of sedimentary rock See also Massachusetts health care reform, a 2006 health-care reform bill in Massachusetts commonly known as Romneycare New Romney, Kent, England New Romney (UK Parliament constituency), the Parliament seat for New Romney New Romney railway station, a depot in Kent, England Romney Sands railway station, a depot in Kent, England Romny, a city in Ukraine Shuzenji Romney Railway, a railway on the Izu Peninsula of Japan
793569:0	Donald [SEP] Donald is a Scottish masculine given name. It is derived from the Gaelic name Dòmhnall. This comes from the Proto-Celtic *Dumno-ualos ("world-ruler" or "world-wielder"). The final -d in Donald is partly derived from a misinterpretation of the Gaelic pronunciation by English speakers. A short form of Donald is Don, and pet forms of Donald include Donnie and Donny. The feminine given name Donella is derived from Donald. Donald has cognates in other Celtic languages: Modern Irish Dónal (anglicised as Donal and Donall); Scottish Gaelic Dòmhnall, Domhnull and Dòmhnull; Welsh Dyfnwal and Cumbric Dumnagual. Although the feminine given name Donna is sometimes used as a feminine form of Donald, the names are not etymologically related. Variations Kings and noblemen Domnall or Domhnall is the name of many ancient and medieval Gaelic kings and noblemen: Dyfnwal Moelmud (Dunvallo Molmutius), legendary king of pre-Roman Britain Dyfnwal Hen (Dumnagual I), Ruler of Alt Clut (Strathclyde) (450–475) Domnall Brecc, king of Dál Riata (d. 642)
793569:1	Donald [SEP] pre-Roman Britain Dyfnwal Hen (Dumnagual I), Ruler of Alt Clut (Strathclyde) (450–475) Domnall Brecc, king of Dál Riata (d. 642) Domnall mac Áedo, High King of the Northern Uí Néill and Ireland (d. 642) Domnall Midi, High King of Clann Cholmáin and Ireland (d. 763) Domnall mac Ailpín (812–863) Donald II of Scotland (889–900) Domnall mac Eimín, Mormaer of Mar (d. 1014) Donald III of Scotland (1033–1099) Domnall Gerrlámhach, King of Dublin (d. 1135) Domnall Ua Lochlainn, High King of Ireland (1083 and 1121) Domhnall I, Earl of Mar (1276–1301) Domhnall II, Earl of Mar (1305–1332) Domhnall, Earl of Lennox (1333–1365) Dyfnwal, King of Strathclyde (d. 908×915), also known by the names Donald, Domhnall, and Domnall Dyfnwal ab Owain (d. 975), also known by the names Donald and Domnall Owain ap Dyfnwal (fl. 934) People with the given name Domhnall Domhnall mac Conchobair Ó Briain (died 1579), Gaelic Irish military leader Domhnall Gleeson (born 1983), Irish actor Domhnall mac Dáire
793569:2	Donald [SEP] Domhnall mac Conchobair Ó Briain (died 1579), Gaelic Irish military leader Domhnall Gleeson (born 1983), Irish actor Domhnall mac Dáire Mac Bruaideadha (fl. c. 1600), Irish poet Domhnall MacAuley (born 1957), Scottish physician and professor Dòmhnall Ruadh Chorùna (1887–1967), Scottish Gaelic poet Don Don Adams (1923–2005), American actor, comedian and director Don Airey (born 1948), English keyboardist Don Aker (born 1955), Canadian writer and educator Don Ameche (1908–1993), Hollywood actor Don Amero (born 1980), Canadian singer Don Barksdale (1923–1993), American basketball player Don Bertoia, Canadian middle-distance runner Don Black (baseball) (1916-1959), American baseball player Don Black (tennis) (1927-2000), Rhodesian tennis player Don Bluth (born 1937), animator, film director, producer, writer, production designer, video game designer and independent studio owner Don Bowman (singer) (1937–2013), American comedian, country music singer, and songwriter Don Callis (born 1963), Canadian professional wrestler, wrestling manager, and actor Don Cazayoux (born 1964), American lawyer and politician Don Chaffey (1917–1990), British film director, writer, producer, and art director
793569:3	Donald [SEP] actor Don Cazayoux (born 1964), American lawyer and politician Don Chaffey (1917–1990), British film director, writer, producer, and art director Don Chard, Canadian politician Don Cheadle (born 1964), American actor and producer Don Cherry (born 1934), Canadian ice hockey player, coach, and television commentator Don Cherry (American football) (born 1994), American football player Don Cherry (singer) (1924–2018), American singer and golfer Don Cherry (trumpeter) (1936–1995), American jazz trumpeter Don R. Christensen (1916–2006), American animator, cartoonist, and writer Don Christopher (1934–2022), American farmer Don Ciccone (1946–2016), American singer-songwriter, member of the band The Critters Don Cornelius (1936–2012), American television show host and producer Don Cornell (1919–2004), stage name of Luigi Varlaro, American singer Dominick Don Costa (1925–1983), American conductor and record producer Don Covay (1936–2015), American singer and songwriter Don Criqui (born 1950), American sportscaster Don Diablo (born 1980), Dutch DJ, record producer, musician and songwriter of electronic music Don Digirolamo, American re-recording mixer Don Dokken (born 1953), American singer, lead
793569:4	Donald [SEP] record producer, musician and songwriter of electronic music Don Digirolamo, American re-recording mixer Don Dokken (born 1953), American singer, lead singer of Dokken Don Drysdale (1936–1993), American baseball pitcher and sportscaster Don Dunstan (1926–1999), South Australian politician Don Estelle (1933–2003), British actor and singer Don Everly (1937–2021), American country-influenced rock and roll singer and guitarist Don Felder (born 1947), American singer-songwriter and guitarist, former member of the Eagles Don Finlay (1909–1970), British athlete and Royal Air Force officer Don Frye (born 1965), American mixed martial artist and professional wrestler Don Forsht, American politician Don Garber (born 1957), American sports executive Don Gardner (1931–2018), American singer-songwriter Don Gibson (1928–2003), American songwriter and country musician Don Gilman (1934–2005), American politician Don Goldstein (1937–2022), American basketball player Don Gorske (born 1953), “Big Mac” Enthusiast and Guinness World Record holder of most Big Macs eaten Don Gullett (born 1951), American baseball pitcher Don Gullick (1924–2000), Welsh rugby union and rugby league footballer and coach
793569:5	Donald [SEP] eaten Don Gullett (born 1951), American baseball pitcher Don Gullick (1924–2000), Welsh rugby union and rugby league footballer and coach Don Hasselbeck (born 1955), American football player Don Henley (born 1947), founding member of the Eagles rock group Don Herbert (1917–2007), television's "Mr. Wizard" Don Hewitt (1922–2009), American television news producer Don Ho (1930–2007), American pop musician, singer and entertainer Don Hutson (1913–1997), American football player Don Imus (1940–2019), American radio and television host Don Johnson (born 1949), American actor, producer and singer Don Johnson (basketball) (1930–2019), American basketball player and coach Don Johnson (sports executive) (1930–2012), Canadian sports executive and president of the Canadian Amateur Hockey Association Don King (boxing promoter) (born 1931), American boxing promoter Don King (coach) (born 1926), American football player and coach Don King (defensive back) (born 1964), American football player Don King (defensive lineman) (1929–2014), American football player Don King (musician) (born 1954), American singer, songwriter, guitarist, and trumpeter Don King (photographer) (born 1960),
793569:6	Donald [SEP] (1929–2014), American football player Don King (musician) (born 1954), American singer, songwriter, guitarist, and trumpeter Don King (photographer) (born 1960), American photographer, cinematographer, and film director Don Roy King (born 1947), American television director Don Kirshner (1934–2011), American music publisher, rock music producer, talent manager, and songwriter Don Knotts (1924–2006), American actor and comedian Don Larsen (1929–2020), American baseball player Don Lemon (born 1966), American television personality and current host of CNN Tonight Don L. Lind (1930–2022), American scientist and a former naval officer and aviator, and NASA astronaut Don MacLean (basketball) (born 1970), American basketball player and color commentator Don Marion Davis (1917–2020), American child actor Don Mattingly, American pro baseball player for the New York Yankees and manager of the LA Dodgers; aka "Donnie Baseball" and "The Hitman" Don McLean (born 1945), American singer-songwriter and musician Don Messick (1926–1997), American voice actor Don Murray (1929–2024), American actor Don Nelson (born 1940), American basketball player and coach Don Nelson
793569:7	Donald [SEP] (1926–1997), American voice actor Don Murray (1929–2024), American actor Don Nelson (born 1940), American basketball player and coach Don Nelson (screenwriter) (1927–2013), American screenwriter, film producer, and jazz musician Don Nickles (born 1948), American politician Don Omar (born 1978), Puerto Rican rapper, singer, songwriter, record producer and actor Don Paterson (born 1963), Scottish poet, writer and musician Don Patinkin (1922–1995), Israeli-American economist, and President of the Hebrew University of Jerusalem Don Payne, American writer and producer Don Quarrie (born 1951), Jamaican sprinter Don Reid (born 1945), lead singer of American country group The Statler Brothers Don Rickles (1926–2017), American stand-up comedian Don Robesky (1906–2002), American football player Don Rondo (1930–2011), American singer Don Shula (1930–2020), American football coach Don Slater (born 1954), British sociologist Don Trahan (born 1949), American golfer, father of D. J. Trahan Don Van Vliet (1941–2010), American singer, songwriter and musician, also known as Captain Beefheart Don Warrington (born 1951), Trinidadian-born British actor Don Waterman (born 1950),
793569:8	Donald [SEP] singer, songwriter and musician, also known as Captain Beefheart Don Warrington (born 1951), Trinidadian-born British actor Don Waterman (born 1950), American racing driver Don Webb (American football) (born 1939), American football player Don Webb (playwright), English playwright and dramatist Don Webb (writer) (born 1960), American science fiction, mystery, and horror writer Don Wilson (American football) (born 1961), American football player Don Wilson (announcer) (1900–1982), American radio and television announcer and actor Don Wilson (Australian footballer) (1914–2015), Australian footballer Don Wilson (baseball) (1945–1975), American baseball pitcher Don Wilson (cricketer) (1927–2012), English cricketer Don Wilson (pastor) (born 1949), American Christian pastor and creationist Don E. Wilson (born 1944), American zoologist Don M. Wilson III (born 1948), American banker and corporate director Don W. Wilson (born 1942), American historian and archivist Don Williams (1939–2017), American singer-songwriter Don Williams (guard) (1919–2001), American football player Don Williams (American football coach) (1927–2013), American football, track and field coach Don Williams (footballer, born 1935) (1935–1995), Australian rules
793569:9	Donald [SEP] Don Williams (American football coach) (1927–2013), American football, track and field coach Don Williams (footballer, born 1935) (1935–1995), Australian rules footballer Don Williams (footballer, born 1939) (born 1939), Australian rules footballer Don Williams (poker player) (1942–2013), American poker player Don Williams (racing driver) (1947–1989), American racing driver Don Zewin (1952–2021), American professional poker player Donal Donal Carey (1937–2025), Irish politician Donal Kelly (1938–2025), Irish journalist and broadcaster Donal Logue (born 1969), Canadian actor Donal MacIntyre (born 1966), Irish investigative reporter Donal Murray (bishop) (1940–2024), Roman Catholic Bishop of Limerick (1996–2009) Donal O'Brien (disambiguation), several individuals Donal O'Donoghue (1894–1971), Irish Fianna Fáil politician Donal O'Shea, Canadian mathematician Donal O'Sullivan (disambiguation), several individuals Donal Roe MacCarthy Mór (died 1302), 13th-century noble of Ireland, Prince of the Kingdom of Desmond Donal MacCarthy Reagh (1450/1460–1531), 9th Prince of Carbery (1505–1531) Donal Skehan (born 1986), Irish singer, television personality/presenter, food writer/cook and photographer Dónal Dónal Lunny (born 1947), Irish folk musician Dónal Óg Cusack (born
793569:10	Donald [SEP] Irish singer, television personality/presenter, food writer/cook and photographer Dónal Dónal Lunny (born 1947), Irish folk musician Dónal Óg Cusack (born 1977), Irish hurler Donald Donald Alarie (born 1945), Canadian writer Donald Ardell, American politician Donald Bailey (1934–2013), American jazz drummer Donald Bradman (1908–2001), Australian cricketer Donald Brashear (born 1972), American ice hockey player Donald Burgess (born 1933), British track cyclist Donald Byrd (1932–2013), American jazz and rhythm and blues trumpeter Donald Cameron (born 1954), Australian water polo player and coach Donald Campbell (1921–1967), British speed record breaker Donald M. Campbell Jr. (born 1955), retired commanding general of United States Army Europe Donald Capelle, Marshallese politician Donald C. Carlson (1929–2005), American politician, member of the South Dakota House of Representatives. Donald Chumley (born 1962), American football player Donald Crisp (1882–1974), English filmmaker Donald D. Deshler (born 1947), American educator Donald D'Alesio, American football coach Donald Dewar (1937–2000), Scottish statesman Donald Disney, Fellow of the Institute of Electrical and Electronics Engineers Donald
